Date, Open, High, Low, Close
04/10/07, 6417.77, 6431.70, 6394.30, 6417.77
04/05/07, 6397.34, 6398.70, 6350.30, 6397.34
04/04/07, 6364.70, 6380.50, 6345.90, 6364.70
04/03/07, 6366.11, 6366.10, 6318.80, 6366.11
04/02/07, 6315.53, 6342.20, 6293.90, 6315.53
03/30/07, 6308.03, 6330.00, 6291.10, 6308.03
03/29/07, 6324.18, 6334.70, 6267.20, 6324.18
03/28/07, 6267.21, 6304.90, 6250.10, 6267.21
03/27/07, 6292.59, 6337.70, 6276.80, 6292.59
03/26/07, 6291.94, 6355.30, 6274.10, 6291.94
03/23/07, 6339.38, 6350.40, 6296.60, 6339.38
03/22/07, 6318.03, 6342.10, 6265.70, 6318.03
03/21/07, 6256.77, 6287.50, 6207.70, 6256.77
03/20/07, 6220.26, 6220.30, 6159.40, 6220.26
03/19/07, 6189.36, 6200.60, 6141.60, 6189.36
03/16/07, 6130.60, 6142.20, 6094.70, 6130.60
03/15/07, 6133.22, 6133.20, 6002.10, 6133.22
03/14/07, 6000.71, 6153.70, 6000.70, 6000.71
03/13/07, 6161.15, 6240.70, 6161.20, 6161.15
03/12/07, 6233.28, 6276.30, 6219.30, 6233.28
03/09/07, 6245.23, 6255.80, 6190.30, 6245.23
03/08/07, 6227.69, 6233.10, 6159.60, 6227.69
03/07/07, 6156.49, 6167.60, 6106.10, 6156.49
03/06/07, 6138.54, 6138.50, 6070.20, 6138.54
03/05/07, 6058.65, 6099.20, 5989.60, 6058.65
03/02/07, 6116.24, 6164.40, 6085.60, 6116.24
03/01/07, 6116.04, 6230.70, 6038.90, 6116.04
02/28/07, 6171.47, 6252.60, 6166.20, 6171.47
02/27/07, 6286.08, 6431.10, 6270.50, 6286.08
02/26/07, 6434.70, 6446.80, 6405.40, 6434.70
02/23/07, 6401.49, 6401.50, 6357.10, 6401.49
02/22/07, 6380.94, 6416.00, 6371.60, 6380.94
02/21/07, 6357.07, 6430.40, 6352.10, 6357.07
02/20/07, 6412.33, 6448.10, 6392.40, 6412.33
02/19/07, 6444.44, 6451.40, 6419.50, 6444.44
02/16/07, 6419.53, 6439.20, 6407.30, 6419.53
02/15/07, 6433.32, 6435.30, 6397.20, 6433.32
02/14/07, 6421.21, 6421.20, 6378.60, 6421.21
02/13/07, 6381.76, 6381.80, 6353.50, 6381.76
02/12/07, 6353.46, 6383.10, 6344.70, 6353.46
02/09/07, 6382.84, 6395.40, 6346.40, 6382.84
02/08/07, 6346.39, 6375.00, 6330.10, 6346.39
02/07/07, 6369.47, 6379.80, 6338.20, 6369.47
02/06/07, 6346.26, 6369.70, 6319.40, 6346.26
02/05/07, 6317.90, 6328.90, 6294.70, 6317.90
02/02/07, 6310.92, 6329.00, 6282.80, 6310.92
02/01/07, 6282.23, 6300.30, 6206.00, 6282.23
01/31/07, 6203.09, 6257.30, 6197.50, 6203.09
01/30/07, 6241.96, 6250.10, 6212.50, 6241.96
01/29/07, 6239.88, 6253.70, 6216.00, 6239.88
01/26/07, 6228.04, 6271.40, 6226.40, 6228.04
01/25/07, 6269.26, 6335.10, 6262.10, 6269.26
01/24/07, 6314.79, 6320.90, 6233.10, 6314.79
01/23/07, 6227.61, 6240.70, 6189.20, 6227.61
01/22/07, 6218.43, 6270.90, 6215.80, 6218.43
01/19/07, 6237.19, 6243.30, 6178.00, 6237.19
01/18/07, 6210.27, 6257.20, 6204.50, 6210.27
01/17/07, 6204.46, 6227.00, 6163.50, 6204.46
01/16/07, 6215.66, 6266.40, 6206.40, 6215.66
01/15/07, 6263.46, 6279.70, 6241.60, 6263.46
01/12/07, 6239.01, 6247.60, 6204.30, 6239.01
01/11/07, 6230.07, 6233.10, 6130.20, 6230.07
01/10/07, 6160.68, 6190.20, 6142.00, 6160.68
01/09/07, 6196.14, 6218.50, 6190.40, 6196.14
01/08/07, 6194.16, 6246.00, 6187.00, 6194.16
01/05/07, 6220.12, 6284.70, 6220.10, 6220.12
01/04/07, 6286.96, 6319.00, 6261.00, 6286.96
01/03/07, 6319.01, 6322.00, 6296.00, 6319.01
01/02/07, 6310.93, 6312.50, 6228.50, 6310.93
12/29/06, 6220.81, 6245.20, 6207.60, 6220.81
12/28/06, 6240.95, 6258.70, 6232.30, 6240.95
12/27/06, 6245.24, 6248.10, 6198.00, 6245.24
12/22/06, 6189.97, 6191.10, 6175.50, 6189.97
12/21/06, 6183.70, 6203.50, 6171.20, 6183.70
12/20/06, 6198.59, 6240.10, 6197.90, 6198.59
12/19/06, 6203.95, 6238.70, 6192.00, 6203.95
12/18/06, 6247.43, 6269.10, 6240.10, 6247.43
12/15/06, 6260.02, 6271.40, 6229.30, 6260.02
12/14/06, 6227.96, 6230.60, 6200.40, 6227.96
12/13/06, 6192.46, 6196.60, 6149.40, 6192.46
12/12/06, 6156.40, 6164.80, 6137.80, 6156.40
12/11/06, 6159.77, 6187.00, 6147.10, 6159.77
12/08/06, 6152.44, 6157.10, 6106.60, 6152.44
12/07/06, 6131.48, 6145.30, 6082.80, 6131.48
12/06/06, 6090.35, 6105.70, 6068.10, 6090.35
12/05/06, 6086.42, 6097.40, 6047.10, 6086.42
12/04/06, 6050.43, 6058.10, 6019.40, 6050.43
12/01/06, 6021.54, 6087.40, 5985.20, 6021.54
11/30/06, 6048.85, 6108.90, 6043.90, 6048.85
11/29/06, 6084.36, 6098.60, 6046.70, 6084.36
11/28/06, 6025.91, 6062.80, 6011.80, 6025.91
11/27/06, 6050.08, 6129.50, 6050.10, 6050.08
11/24/06, 6122.07, 6136.80, 6068.10, 6122.07
11/23/06, 6139.99, 6181.70, 6115.10, 6139.99
11/22/06, 6160.28, 6233.10, 6146.30, 6160.28
11/21/06, 6202.62, 6228.40, 6199.70, 6202.62
11/20/06, 6204.52, 6218.90, 6148.30, 6204.52
11/17/06, 6192.04, 6249.10, 6178.90, 6192.04
11/16/06, 6254.85, 6256.80, 6212.10, 6254.85
11/15/06, 6229.79, 6229.80, 6186.90, 6229.79
11/14/06, 6186.63, 6223.90, 6167.30, 6186.63
11/13/06, 6194.18, 6239.80, 6171.90, 6194.18
11/10/06, 6208.41, 6233.10, 6198.60, 6208.41
11/09/06, 6231.53, 6250.40, 6205.10, 6231.53
11/08/06, 6238.99, 6243.10, 6205.70, 6238.99
11/07/06, 6243.96, 6244.50, 6219.70, 6243.96
11/06/06, 6224.54, 6224.50, 6146.50, 6224.54
11/03/06, 6148.13, 6177.30, 6134.00, 6148.13
11/02/06, 6149.28, 6172.00, 6112.90, 6149.28
11/01/06, 6149.62, 6180.70, 6131.90, 6149.62
10/31/06, 6129.22, 6149.90, 6110.90, 6129.22
10/30/06, 6126.79, 6160.80, 6112.90, 6126.79
10/27/06, 6160.88, 6206.00, 6132.70, 6160.88
10/26/06, 6184.82, 6244.60, 6179.70, 6184.82
10/25/06, 6214.55, 6216.10, 6178.80, 6214.55
10/24/06, 6182.51, 6186.90, 6161.30, 6182.51
10/23/06, 6166.13, 6181.10, 6129.10, 6166.13
10/20/06, 6155.19, 6199.80, 6134.30, 6155.19
10/19/06, 6155.97, 6183.50, 6113.10, 6155.97
10/18/06, 6150.39, 6166.80, 6108.60, 6150.39
10/17/06, 6108.62, 6174.70, 6105.80, 6108.62
10/16/06, 6172.37, 6184.30, 6149.30, 6172.37
10/13/06, 6157.31, 6170.50, 6105.30, 6157.31
10/12/06, 6121.28, 6121.70, 6069.00, 6121.28
10/11/06, 6073.51, 6081.90, 6044.70, 6073.51
10/10/06, 6072.69, 6076.30, 6030.20, 6072.69
10/09/06, 6030.88, 6044.50, 5994.80, 6030.88
10/06/06, 6001.19, 6014.30, 5978.10, 6001.19
10/05/06, 6004.52, 6016.70, 5982.80, 6004.52
10/04/06, 5966.50, 5969.10, 5921.50, 5966.50
10/03/06, 5937.09, 5955.60, 5897.30, 5937.09
10/02/06, 5957.83, 5985.50, 5950.90, 5957.83
09/29/06, 5960.81, 6002.90, 5950.10, 5960.81
09/28/06, 5971.34, 5978.80, 5933.10, 5971.34
09/27/06, 5930.14, 5942.20, 5872.80, 5930.14
09/26/06, 5873.55, 5879.20, 5813.20, 5873.55
09/25/06, 5798.31, 5847.00, 5774.50, 5798.31
09/22/06, 5822.28, 5883.80, 5820.40, 5822.28
09/21/06, 5896.73, 5898.10, 5848.50, 5896.73
09/20/06, 5866.23, 5880.80, 5820.90, 5866.23
09/19/06, 5831.79, 5897.40, 5831.80, 5831.79
09/18/06, 5890.25, 5911.90, 5870.40, 5890.25
09/15/06, 5877.01, 5899.20, 5864.80, 5877.01
09/14/06, 5877.22, 5943.70, 5869.00, 5877.22
09/13/06, 5892.15, 5913.40, 5874.50, 5892.15
09/12/06, 5895.48, 5896.90, 5824.20, 5895.48
09/11/06, 5850.77, 5865.50, 5820.00, 5850.77
09/08/06, 5879.27, 5899.00, 5866.10, 5879.27
09/07/06, 5858.12, 5927.20, 5853.30, 5858.12
09/06/06, 5929.27, 5975.60, 5926.20, 5929.27
09/05/06, 5981.69, 5991.20, 5956.30, 5981.69
09/04/06, 5986.64, 5986.60, 5947.70, 5986.64
09/01/06, 5949.15, 5967.70, 5908.40, 5949.15
08/31/06, 5906.13, 5937.00, 5895.00, 5906.13
08/30/06, 5929.34, 5945.30, 5888.20, 5929.34
08/29/06, 5888.28, 5921.30, 5884.70, 5888.28
08/25/06, 5878.59, 5893.60, 5858.60, 5878.59
08/24/06, 5869.09, 5892.30, 5832.50, 5869.09
08/23/06, 5860.04, 5906.30, 5853.80, 5860.04
08/22/06, 5902.64, 5939.20, 5878.40, 5902.64
08/21/06, 5915.24, 5936.60, 5883.80, 5915.24
08/18/06, 5903.36, 5932.50, 5900.20, 5903.36
08/17/06, 5900.42, 5915.00, 5888.80, 5900.42
08/16/06, 5896.60, 5902.80, 5848.70, 5896.60
08/15/06, 5897.88, 5903.20, 5845.00, 5897.88
08/14/06, 5870.87, 5870.90, 5824.90, 5870.87
08/11/06, 5820.13, 5848.20, 5797.00, 5820.13
08/10/06, 5823.38, 5856.70, 5752.60, 5823.38
08/09/06, 5860.47, 5865.90, 5778.20, 5860.47
08/08/06, 5818.09, 5866.60, 5818.10, 5818.09
08/07/06, 5828.80, 5889.40, 5820.90, 5828.80
08/04/06, 5889.40, 5893.30, 5836.50, 5889.40
08/03/06, 5838.35, 5940.70, 5827.10, 5838.35
08/02/06, 5932.11, 5932.10, 5880.80, 5932.11
08/01/06, 5880.84, 5949.80, 5867.40, 5880.84
07/31/06, 5928.33, 5977.20, 5928.30, 5928.33
07/28/06, 5974.92, 5982.50, 5904.70, 5974.92
07/27/06, 5929.49, 5936.80, 5899.30, 5929.49
07/26/06, 5877.10, 5878.70, 5851.70, 5877.10
07/25/06, 5851.16, 5872.80, 5825.80, 5851.16
07/24/06, 5833.87, 5835.20, 5719.70, 5833.87
07/21/06, 5719.74, 5764.40, 5700.70, 5719.74
07/20/06, 5770.88, 5819.70, 5756.40, 5770.88
07/19/06, 5777.96, 5785.30, 5680.80, 5777.96
07/18/06, 5681.70, 5712.60, 5658.30, 5681.70
07/17/06, 5700.97, 5721.10, 5654.60, 5700.97
07/14/06, 5707.62, 5763.40, 5707.60, 5707.62
07/13/06, 5765.02, 5860.60, 5751.90, 5765.02
07/12/06, 5860.56, 5899.30, 5842.70, 5860.56
07/11/06, 5857.30, 5896.90, 5844.00, 5857.30
07/10/06, 5896.90, 5901.00, 5856.50, 5896.90
07/07/06, 5888.86, 5908.50, 5858.40, 5888.86
07/06/06, 5890.03, 5897.10, 5830.10, 5890.03
07/05/06, 5826.68, 5883.50, 5815.70, 5826.68
07/04/06, 5883.53, 5884.50, 5848.30, 5883.53
07/03/06, 5884.44, 5884.40, 5833.40, 5884.44
06/30/06, 5833.42, 5865.70, 5817.00, 5833.42
06/29/06, 5791.48, 5791.70, 5682.30, 5791.48
06/28/06, 5678.58, 5702.90, 5633.80, 5678.58
06/27/06, 5652.25, 5729.80, 5650.00, 5652.25
06/26/06, 5681.24, 5716.50, 5677.50, 5681.24
06/23/06, 5692.14, 5716.70, 5667.80, 5692.14
06/22/06, 5684.08, 5736.80, 5657.20, 5684.08
06/21/06, 5665.03, 5673.50, 5610.80, 5665.03
06/20/06, 5658.19, 5658.20, 5585.00, 5658.19
06/19/06, 5626.09, 5665.70, 5615.20, 5626.09
06/16/06, 5597.44, 5701.50, 5594.30, 5597.44
06/15/06, 5619.28, 5636.80, 5506.80, 5619.28
06/14/06, 5506.82, 5544.40, 5475.60, 5506.82
06/13/06, 5519.63, 5610.80, 5467.40, 5519.63
06/12/06, 5620.86, 5666.30, 5612.30, 5620.86
06/09/06, 5655.20, 5673.60, 5570.90, 5655.20
06/08/06, 5562.94, 5674.20, 5562.90, 5562.94
06/07/06, 5706.29, 5720.60, 5638.50, 5706.29
06/06/06, 5669.79, 5759.20, 5656.60, 5669.79
06/05/06, 5762.13, 5789.80, 5738.90, 5762.13
06/02/06, 5764.62, 5802.90, 5745.70, 5764.62
06/01/06, 5749.69, 5754.80, 5680.60, 5749.69
05/31/06, 5723.81, 5743.80, 5591.50, 5723.81
05/30/06, 5652.02, 5793.60, 5643.30, 5652.02
05/26/06, 5791.00, 5791.00, 5677.70, 5791.00
05/25/06, 5677.70, 5677.70, 5562.00, 5677.70
05/24/06, 5587.06, 5678.70, 5563.50, 5587.06
05/23/06, 5678.71, 5705.90, 5532.70, 5678.71
05/22/06, 5532.72, 5657.40, 5510.50, 5532.72
05/19/06, 5657.37, 5715.00, 5645.40, 5657.37
05/18/06, 5671.59, 5719.70, 5618.70, 5671.59
05/17/06, 5675.49, 5871.60, 5675.50, 5675.49
05/16/06, 5846.18, 5883.20, 5807.10, 5846.18
05/15/06, 5841.27, 5898.70, 5755.40, 5841.27
05/12/06, 5912.11, 6041.10, 5912.10, 5912.11
05/11/06, 6042.03, 6114.50, 6039.90, 6042.03
05/10/06, 6083.39, 6110.00, 6079.60, 6083.39
05/09/06, 6105.64, 6109.70, 6054.60, 6105.64
05/08/06, 6067.10, 6133.50, 6058.80, 6067.10
05/05/06, 6091.74, 6093.10, 6033.90, 6091.74
05/04/06, 6036.89, 6045.80, 6001.10, 6036.89
05/03/06, 6010.02, 6100.00, 6008.70, 6010.02
05/02/06, 6082.07, 6090.70, 6022.30, 6082.07
04/28/06, 6023.14, 6057.70, 6023.10, 6023.14
04/27/06, 6060.03, 6104.60, 6026.20, 6060.03
04/26/06, 6104.34, 6126.50, 6091.70, 6104.34
04/25/06, 6086.62, 6128.80, 6084.60, 6086.62
04/24/06, 6098.71, 6136.50, 6098.70, 6098.71
04/21/06, 6132.74, 6137.10, 6077.90, 6132.74
04/20/06, 6081.41, 6113.40, 6074.20, 6081.41
04/19/06, 6089.77, 6100.60, 6055.70, 6089.77
04/18/06, 6044.13, 6056.10, 6026.10, 6044.13
04/13/06, 6029.37, 6033.70, 5987.20, 6029.37
04/12/06, 6000.84, 6020.00, 5974.50, 6000.84
04/11/06, 6016.49, 6092.50, 6012.90, 6016.49
04/10/06, 6066.98, 6067.00, 6024.30, 6066.98
04/07/06, 6026.11, 6074.20, 6020.60, 6026.11
04/06/06, 6045.65, 6073.30, 6037.60, 6045.65
04/05/06, 6044.09, 6047.50, 5983.50, 6044.09
04/04/06, 6004.69, 6014.40, 5984.30, 6004.69
04/03/06, 6024.28, 6033.50, 5988.50, 6024.28
03/31/06, 5964.57, 6019.20, 5961.40, 5964.57
03/30/06, 6015.25, 6036.00, 5959.20, 6015.25
03/29/06, 5959.22, 5979.70, 5927.20, 5959.22
03/28/06, 5935.68, 6004.30, 5929.70, 5935.68
03/27/06, 5972.18, 6047.00, 5971.40, 5972.18
03/24/06, 6036.27, 6037.90, 5991.30, 6036.27
03/23/06, 5990.06, 6029.40, 5974.80, 5990.06
03/22/06, 6007.46, 6012.60, 5957.80, 6007.46
03/21/06, 5991.25, 5992.90, 5956.70, 5991.25
03/20/06, 5991.73, 6039.10, 5986.90, 5991.73
03/17/06, 5999.41, 6044.00, 5992.80, 5999.41
03/16/06, 5993.25, 5995.20, 5951.00, 5993.25
03/15/06, 5965.06, 5980.50, 5950.60, 5965.06
03/14/06, 5950.59, 5978.60, 5940.70, 5950.59
03/13/06, 5952.84, 5959.90, 5919.60, 5952.84
03/10/06, 5907.87, 5909.10, 5838.20, 5907.87
03/09/06, 5855.89, 5857.10, 5834.80, 5855.89
03/08/06, 5812.94, 5857.60, 5790.90, 5812.94
03/07/06, 5857.37, 5894.20, 5830.70, 5857.37
03/06/06, 5897.82, 5924.50, 5863.60, 5897.82
03/03/06, 5858.69, 5864.00, 5803.80, 5858.69
03/02/06, 5832.98, 5880.00, 5803.70, 5832.98
03/01/06, 5844.07, 5844.10, 5783.90, 5844.07
02/28/06, 5791.54, 5877.40, 5788.70, 5791.54
02/27/06, 5875.86, 5893.30, 5860.90, 5875.86
02/24/06, 5860.49, 5864.00, 5842.50, 5860.49
02/23/06, 5836.04, 5878.80, 5829.40, 5836.04
02/22/06, 5872.39, 5877.60, 5836.80, 5872.39
02/21/06, 5857.66, 5888.00, 5856.90, 5857.66
02/20/06, 5862.96, 5866.70, 5839.40, 5862.96
02/17/06, 5846.17, 5863.30, 5822.40, 5846.17
02/16/06, 5828.88, 5828.90, 5791.90, 5828.88
02/15/06, 5791.46, 5814.50, 5780.90, 5791.46
02/14/06, 5792.29, 5828.60, 5773.70, 5792.29
02/13/06, 5793.51, 5793.50, 5760.30, 5793.51
02/10/06, 5764.11, 5808.10, 5764.10, 5764.11
02/09/06, 5808.75, 5808.90, 5725.10, 5808.75
02/08/06, 5725.09, 5746.80, 5681.90, 5725.09
02/07/06, 5746.79, 5781.30, 5734.70, 5746.79
02/06/06, 5772.36, 5790.40, 5766.10, 5772.36
02/03/06, 5759.32, 5766.70, 5728.20, 5759.32
02/02/06, 5747.27, 5811.80, 5743.00, 5747.27
02/01/06, 5801.63, 5816.00, 5746.20, 5801.63
01/31/06, 5760.26, 5792.50, 5760.30, 5760.26
01/30/06, 5779.84, 5796.10, 5772.70, 5779.84
01/27/06, 5786.84, 5788.20, 5745.60, 5786.84
01/26/06, 5722.61, 5744.00, 5698.50, 5722.61
01/25/06, 5704.39, 5704.40, 5635.50, 5704.39
01/24/06, 5633.80, 5679.00, 5630.40, 5633.80
01/23/06, 5660.94, 5667.30, 5625.00, 5660.94
01/20/06, 5672.36, 5729.80, 5666.50, 5672.36
01/19/06, 5693.19, 5710.00, 5663.70, 5693.19
01/18/06, 5663.65, 5699.00, 5634.80, 5663.65
01/17/06, 5698.96, 5739.00, 5693.10, 5698.96
01/16/06, 5740.24, 5740.20, 5707.20, 5740.24
01/13/06, 5711.03, 5727.30, 5690.90, 5711.03
01/12/06, 5735.15, 5744.60, 5724.90, 5735.15
01/11/06, 5731.54, 5731.50, 5688.80, 5731.54
01/10/06, 5688.83, 5731.40, 5686.10, 5688.83
01/09/06, 5731.46, 5750.30, 5725.90, 5731.46
01/06/06, 5731.78, 5731.80, 5691.90, 5731.78
01/05/06, 5691.18, 5722.40, 5686.40, 5691.18
01/04/06, 5714.58, 5716.40, 5690.60, 5714.58
01/03/06, 5681.46, 5682.20, 5618.80, 5681.46
12/30/05, 5618.76, 5640.00, 5596.80, 5618.76
12/29/05, 5638.32, 5647.20, 5622.80, 5638.32
12/28/05, 5622.79, 5622.80, 5595.20, 5622.79
12/23/05, 5595.45, 5608.20, 5588.00, 5595.45
12/22/05, 5596.98, 5599.30, 5584.80, 5596.98
12/21/05, 5587.38, 5590.20, 5549.20, 5587.38
12/20/05, 5547.94, 5552.20, 5524.70, 5547.94
12/19/05, 5539.78, 5548.40, 5525.70, 5539.78
12/16/05, 5531.63, 5552.60, 5498.30, 5531.63
12/15/05, 5495.34, 5530.20, 5489.30, 5495.34
12/14/05, 5521.13, 5525.00, 5503.50, 5521.13
12/13/05, 5507.24, 5527.20, 5499.20, 5507.24
12/12/05, 5501.48, 5548.80, 5494.20, 5501.48
12/09/05, 5517.42, 5531.10, 5504.40, 5517.42
12/08/05, 5531.11, 5531.90, 5492.80, 5531.11
12/07/05, 5528.84, 5574.00, 5518.40, 5528.84
12/06/05, 5538.77, 5546.90, 5505.90, 5538.77
12/05/05, 5510.39, 5532.50, 5498.30, 5510.39
12/02/05, 5528.08, 5528.10, 5485.00, 5528.08
12/01/05, 5486.12, 5494.70, 5423.20, 5486.12
11/30/05, 5423.17, 5491.00, 5423.20, 5423.17
11/29/05, 5490.99, 5507.40, 5451.30, 5490.99
11/28/05, 5477.37, 5554.90, 5477.40, 5477.37
11/25/05, 5523.84, 5531.40, 5511.00, 5523.84
11/24/05, 5511.01, 5539.00, 5499.50, 5511.01
11/23/05, 5531.71, 5532.70, 5507.10, 5531.71
11/22/05, 5517.21, 5522.40, 5499.40, 5517.21
11/21/05, 5497.94, 5509.40, 5486.20, 5497.94
11/18/05, 5498.90, 5531.60, 5467.10, 5498.90
11/17/05, 5460.02, 5480.10, 5439.70, 5460.02
11/16/05, 5429.95, 5442.20, 5391.70, 5429.95
11/15/05, 5439.60, 5470.00, 5424.60, 5439.60
11/14/05, 5470.00, 5485.90, 5455.60, 5470.00
11/11/05, 5465.06, 5468.80, 5440.10, 5465.06
11/10/05, 5423.50, 5463.90, 5423.50, 5423.50
11/09/05, 5439.81, 5469.40, 5439.00, 5439.81
11/08/05, 5460.91, 5481.70, 5451.10, 5460.91
11/07/05, 5460.80, 5471.00, 5415.50, 5460.80
11/04/05, 5423.56, 5446.40, 5418.00, 5423.56
11/03/05, 5431.93, 5431.90, 5361.70, 5431.93
11/02/05, 5358.63, 5364.70, 5316.00, 5358.63
11/01/05, 5344.33, 5350.30, 5304.90, 5344.33
10/31/05, 5317.28, 5318.40, 5243.60, 5317.28
10/28/05, 5213.40, 5226.90, 5157.60, 5213.40
10/27/05, 5182.75, 5224.40, 5168.20, 5182.75
10/26/05, 5227.81, 5236.50, 5187.80, 5227.81
10/25/05, 5182.12, 5222.40, 5182.10, 5182.12
10/24/05, 5207.60, 5210.10, 5140.10, 5207.60
10/21/05, 5142.12, 5164.00, 5130.90, 5142.12
10/20/05, 5164.07, 5234.00, 5146.70, 5164.07
10/19/05, 5167.85, 5249.00, 5167.80, 5167.85
10/18/05, 5263.93, 5303.20, 5259.60, 5263.93
10/17/05, 5286.53, 5297.10, 5272.50, 5286.53
10/14/05, 5275.00, 5293.80, 5245.60, 5275.00
10/13/05, 5265.22, 5342.20, 5256.30, 5265.22
10/12/05, 5342.16, 5380.70, 5342.20, 5342.16
10/11/05, 5380.67, 5404.40, 5373.90, 5380.67
10/10/05, 5374.55, 5395.80, 5362.30, 5374.55
10/07/05, 5362.30, 5394.40, 5355.70, 5362.30
10/06/05, 5372.37, 5418.90, 5358.10, 5372.37
10/05/05, 5427.82, 5493.70, 5427.80, 5427.82
10/04/05, 5494.43, 5501.50, 5475.20, 5494.43
10/03/05, 5501.55, 5515.00, 5474.90, 5501.55
09/30/05, 5477.71, 5506.10, 5462.60, 5477.71
09/29/05, 5478.22, 5508.40, 5467.10, 5478.22
09/28/05, 5494.79, 5494.80, 5448.00, 5494.79
09/27/05, 5447.31, 5471.20, 5442.70, 5447.31
09/26/05, 5453.08, 5456.90, 5414.00, 5453.08
09/23/05, 5413.56, 5417.40, 5383.60, 5413.56
09/22/05, 5385.73, 5395.50, 5354.30, 5385.73
09/21/05, 5369.68, 5416.40, 5369.70, 5369.68
09/20/05, 5416.36, 5446.60, 5410.90, 5416.36
09/19/05, 5429.68, 5435.80, 5388.30, 5429.68
09/16/05, 5407.90, 5418.70, 5375.30, 5407.90
09/15/05, 5383.45, 5387.10, 5342.50, 5383.45
09/14/05, 5347.44, 5349.70, 5327.10, 5347.44
09/13/05, 5338.01, 5377.80, 5329.30, 5338.01
09/12/05, 5375.10, 5380.70, 5359.30, 5375.10
09/09/05, 5359.31, 5362.40, 5340.30, 5359.31
09/08/05, 5340.79, 5365.90, 5338.40, 5340.79
09/07/05, 5365.93, 5376.10, 5358.00, 5365.93
09/06/05, 5359.15, 5366.60, 5340.40, 5359.15
09/05/05, 5337.84, 5341.80, 5320.60, 5337.84
09/02/05, 5326.85, 5338.10, 5319.60, 5326.85
09/01/05, 5328.51, 5342.10, 5298.40, 5328.51
08/31/05, 5296.92, 5300.00, 5255.80, 5296.92
08/30/05, 5255.80, 5270.20, 5228.10, 5255.80
08/26/05, 5228.06, 5282.10, 5228.10, 5228.06
08/25/05, 5255.66, 5271.40, 5248.80, 5255.66
08/24/05, 5275.23, 5299.70, 5270.00, 5275.23
08/23/05, 5300.24, 5314.10, 5294.80, 5300.24
08/22/05, 5318.44, 5329.70, 5312.60, 5318.44
08/19/05, 5312.62, 5313.10, 5269.30, 5312.62
08/18/05, 5269.32, 5304.70, 5263.70, 5269.32
08/17/05, 5292.71, 5320.90, 5284.10, 5292.71
08/16/05, 5322.35, 5358.70, 5316.10, 5322.35
08/15/05, 5344.24, 5367.80, 5339.40, 5344.24
08/12/05, 5345.78, 5374.40, 5343.50, 5345.78
08/11/05, 5358.57, 5379.60, 5355.10, 5358.57
08/10/05, 5377.48, 5386.40, 5351.20, 5377.48
08/09/05, 5363.72, 5363.70, 5342.70, 5363.72
08/08/05, 5344.29, 5351.30, 5321.80, 5344.29
08/05/05, 5314.75, 5341.80, 5306.70, 5314.75
08/04/05, 5315.53, 5335.40, 5300.00, 5315.53
08/03/05, 5332.30, 5332.30, 5304.00, 5332.30
08/02/05, 5327.47, 5330.60, 5290.80, 5327.47
08/01/05, 5290.85, 5302.90, 5282.30, 5290.85
07/29/05, 5282.30, 5308.60, 5270.50, 5282.30
07/28/05, 5270.32, 5282.30, 5262.30, 5270.32
07/27/05, 5263.63, 5275.20, 5253.50, 5263.63
07/26/05, 5256.16, 5279.40, 5253.90, 5256.16
07/25/05, 5270.70, 5273.50, 5248.50, 5270.70
07/22/05, 5241.80, 5244.60, 5202.70, 5241.80
07/21/05, 5221.59, 5256.00, 5180.20, 5221.59
07/20/05, 5215.24, 5249.50, 5193.50, 5215.24
07/19/05, 5201.55, 5230.90, 5191.00, 5201.55
07/18/05, 5214.24, 5258.40, 5212.00, 5214.24
07/15/05, 5230.85, 5261.50, 5222.60, 5230.85
07/14/05, 5259.66, 5283.90, 5248.90, 5259.66
07/13/05, 5245.87, 5252.00, 5217.20, 5245.87
07/12/05, 5217.15, 5249.40, 5216.20, 5217.15
07/11/05, 5242.37, 5257.90, 5232.20, 5242.37
07/08/05, 5232.15, 5232.20, 5162.90, 5232.15
07/07/05, 5158.27, 5223.40, 5022.10, 5158.27
07/06/05, 5229.64, 5237.60, 5190.10, 5229.64
07/05/05, 5190.14, 5194.20, 5173.80, 5190.14
07/04/05, 5184.33, 5188.60, 5161.00, 5184.33
07/01/05, 5161.01, 5162.60, 5106.60, 5161.01
06/30/05, 5113.16, 5138.20, 5097.10, 5113.16
06/29/05, 5109.14, 5119.50, 5090.20, 5109.14
06/28/05, 5090.40, 5090.40, 5043.50, 5090.40
06/27/05, 5043.53, 5079.00, 5036.90, 5043.53
06/24/05, 5078.97, 5114.40, 5069.10, 5078.97
06/23/05, 5114.38, 5121.90, 5099.10, 5114.38
06/22/05, 5099.28, 5110.50, 5076.60, 5099.28
06/21/05, 5082.12, 5091.00, 5072.00, 5082.12
06/20/05, 5071.96, 5078.00, 5057.90, 5071.96
06/17/05, 5077.61, 5098.50, 5044.60, 5077.61
06/16/05, 5044.98, 5046.40, 5019.50, 5044.98
06/15/05, 5019.48, 5060.80, 5013.40, 5019.48
06/14/05, 5046.76, 5054.30, 5037.50, 5046.76
06/13/05, 5050.36, 5051.00, 5026.10, 5050.36
06/10/05, 5030.38, 5047.30, 5009.20, 5030.38
06/09/05, 5009.20, 5009.80, 4984.20, 5009.20
06/08/05, 5003.73, 5025.20, 4995.10, 5003.73
