Date,Price,Open,High,Low,Vol.,Change %
2002-06-07,"4,920.40","4,957.60","4,957.60","4,851.20",,-0.75%
2002-06-10,"4,928.20","4,920.40","4,948.30","4,905.00",,0.16%
2002-06-11,"4,934.80","4,928.20","4,943.70","4,888.30",,0.13%
2002-06-12,"4,851.70","4,934.80","4,934.80","4,850.80",,-1.68%
2002-06-13,"4,771.90","4,851.70","4,882.80","4,762.20",,-1.64%
2002-06-14,"4,630.80","4,771.90","4,771.90","4,565.40",,-2.96%
2002-06-17,"4,756.80","4,630.80","4,761.70","4,630.80",,2.72%
2002-06-18,"4,702.00","4,756.80","4,775.10","4,697.70",,-1.15%
2002-06-19,"4,652.40","4,702.00","4,702.00","4,616.70",,-1.05%
2002-06-20,"4,580.30","4,652.40","4,679.60","4,568.40",,-1.55%
2002-06-21,"4,605.30","4,580.30","4,641.40","4,506.30",,0.55%
2002-06-24,"4,541.90","4,605.30","4,644.60","4,537.70",,-1.38%
2002-06-25,"4,631.00","4,541.90","4,648.10","4,541.90",,1.96%
2002-06-26,"4,531.00","4,631.00","4,631.00","4,442.90",,-2.16%
2002-06-27,"4,540.60","4,531.00","4,589.60","4,521.00",,0.21%
2002-06-28,"4,656.40","4,540.60","4,657.10","4,540.60",,2.55%
2002-07-01,"4,685.80","4,656.40","4,708.70","4,620.70",,0.63%
2002-07-02,"4,546.80","4,685.80","4,685.80","4,530.70",,-2.97%
2002-07-03,"4,392.60","4,546.80","4,572.70","4,392.60",,-3.39%
2002-07-04,"4,471.20","4,392.60","4,471.70","4,392.60",,1.79%
2002-07-05,"4,615.60","4,471.20","4,618.80","4,471.20",,3.23%
2002-07-08,"4,601.30","4,615.60","4,615.60","4,552.00",,-0.31%
2002-07-09,"4,542.90","4,601.30","4,636.10","4,493.00",,-1.27%
2002-07-10,"4,420.10","4,542.90","4,542.90","4,420.10",,-2.70%
2002-07-11,"4,230.00","4,420.10","4,420.10","4,230.00",,-4.30%
2002-07-12,"4,224.10","4,230.00","4,341.10","4,171.00",,-0.14%
2002-07-15,"3,994.50","4,224.10","4,258.70","3,974.60",,-5.44%
2002-07-16,"4,021.90","3,994.50","4,080.00","3,860.30",,0.69%
2002-07-17,"4,190.60","4,021.90","4,200.00","3,966.80",,4.19%
2002-07-18,"4,297.30","4,190.60","4,301.20","4,168.10",,2.55%
2002-07-19,"4,098.30","4,297.30","4,297.30","4,098.30",,-4.63%
2002-07-22,"3,895.50","4,098.30","4,098.30","3,895.50",,-4.95%
2002-07-23,"3,858.00","3,895.50","3,994.40","3,794.40",,-0.96%
2002-07-24,"3,777.10","3,858.00","3,858.00","3,625.90",,-2.10%
2002-07-25,"3,965.90","3,777.10","3,965.90","3,777.10",,5.00%
2002-07-26,"4,016.60","3,965.90","4,029.50","3,854.20",,1.28%
2002-07-29,"4,202.70","4,016.60","4,202.70","4,016.60",,4.63%
2002-07-30,"4,180.90","4,202.70","4,271.30","4,133.70",,-0.52%
2002-07-31,"4,246.20","4,180.90","4,306.10","4,169.40",,1.56%
2002-08-01,"4,044.50","4,246.20","4,282.40","4,043.50",,-4.75%
2002-08-02,"4,075.50","4,044.50","4,102.50","4,023.30",,0.77%
2002-08-05,"3,996.40","4,075.50","4,080.90","3,946.40",,-1.94%
2002-08-06,"4,131.00","3,996.40","4,136.10","3,900.70",,3.37%
2002-08-07,"4,094.40","4,131.00","4,206.90","4,069.00",,-0.89%
2002-08-08,"4,240.50","4,094.40","4,240.50","4,094.40",,3.57%
2002-08-09,"4,322.40","4,240.50","4,322.40","4,190.40",,1.93%
2002-08-12,"4,221.60","4,322.40","4,322.40","4,212.70",,-2.33%
2002-08-13,"4,271.70","4,221.60","4,271.70","4,162.50",,1.19%
2002-08-14,"4,171.10","4,271.70","4,271.70","4,158.30",,-2.36%
2002-08-15,"4,327.50","4,171.10","4,345.70","4,171.10",,3.75%
2002-08-16,"4,330.00","4,327.50","4,382.30","4,285.90",,0.06%
2002-08-19,"4,426.80","4,330.00","4,432.30","4,307.70",,2.24%
2002-08-20,"4,368.90","4,426.80","4,452.40","4,361.50",,-1.31%
2002-08-21,"4,364.80","4,368.90","4,466.40","4,348.90",,-0.09%
2002-08-22,"4,434.70","4,364.80","4,437.20","4,364.80",,1.60%
2002-08-23,"4,389.80","4,434.70","4,455.30","4,389.80",,-1.01%
2002-08-27,"4,449.70","4,389.80","4,464.00","4,358.30",,1.36%
2002-08-28,"4,274.00","4,449.70","4,449.70","4,274.00",,-3.95%
2002-08-29,"4,209.30","4,274.00","4,274.00","4,179.30",,-1.51%
2002-08-30,"4,227.30","4,209.30","4,259.30","4,173.50",,0.43%
2002-09-02,"4,180.90","4,227.30","4,227.30","4,156.20",,-1.10%
2002-09-03,"4,028.60","4,180.90","4,180.90","3,991.00",,-3.64%
2002-09-04,"4,026.90","4,028.60","4,071.60","3,990.30",,-0.04%
2002-09-05,"4,011.00","4,026.90","4,064.70","3,918.60",,-0.39%
2002-09-06,"4,107.20","4,011.00","4,138.30","3,981.90",,2.40%
2002-09-09,"4,062.40","4,107.20","4,107.20","4,035.50",,-1.09%
2002-09-10,"4,175.50","4,062.40","4,177.60","4,062.40",,2.78%
2002-09-11,"4,210.70","4,175.50","4,246.40","4,129.40",,0.84%
2002-09-12,"4,084.90","4,210.70","4,210.70","4,078.70",,-2.99%
2002-09-13,"4,008.00","4,084.90","4,085.30","3,927.80",,-1.88%
2002-09-16,"4,044.30","4,008.00","4,068.40","3,973.70",,0.91%
2002-09-17,"4,025.10","4,044.30","4,150.20","4,014.70",,-0.47%
2002-09-18,"3,865.40","4,025.10","4,025.10","3,865.40",,-3.97%
2002-09-19,"3,813.50","3,865.40","3,896.90","3,781.60",,-1.34%
2002-09-20,"3,860.10","3,813.50","4,064.10","3,755.60",,1.22%
2002-09-23,"3,739.40","3,860.10","3,925.20","3,717.80",,-3.13%
2002-09-24,"3,671.10","3,739.40","3,761.10","3,609.90",,-1.83%
2002-09-25,"3,696.20","3,671.10","3,771.50","3,624.20",,0.68%
2002-09-26,"3,850.60","3,696.20","3,850.60","3,696.20",,4.18%
2002-09-27,"3,907.20","3,850.60","3,920.30","3,831.20",,1.47%
2002-09-30,"3,721.80","3,907.20","3,907.20","3,669.70",,-4.75%
2002-10-01,"3,797.40","3,721.80","3,806.40","3,690.40",,2.03%
2002-10-02,"3,905.20","3,797.40","3,925.60","3,797.40",,2.84%
2002-10-03,"3,880.30","3,905.20","3,961.50","3,855.50",,-0.64%
2002-10-04,"3,813.80","3,880.30","3,886.20","3,793.70",,-1.71%
2002-10-07,"3,780.90","3,813.80","3,813.80","3,733.40",,-0.86%
2002-10-08,"3,730.50","3,780.90","3,840.50","3,723.90",,-1.33%
2002-10-09,"3,742.40","3,730.50","3,778.30","3,704.30",,0.32%
2002-10-10,"3,777.30","3,742.40","3,780.40","3,663.40",,0.93%
2002-10-11,"3,953.40","3,777.30","3,953.40","3,777.30",,4.66%
2002-10-14,"3,931.60","3,953.40","3,992.60","3,908.10",,-0.55%
2002-10-15,"4,130.30","3,931.60","4,130.30","3,931.60",,5.05%
2002-10-16,"4,057.70","4,130.30","4,179.60","4,031.60",,-1.76%
2002-10-17,"4,170.70","4,057.70","4,189.00","4,057.70",,2.78%
2002-10-18,"4,130.50","4,170.70","4,197.50","4,075.40",,-0.96%
2002-10-21,"4,133.80","4,130.50","4,156.30","4,086.50",,0.08%
2002-10-22,"4,118.90","4,133.80","4,184.60","4,108.80",,-0.36%
2002-10-23,"4,006.90","4,118.90","4,166.60","4,006.90",,-2.72%
2002-10-24,"4,103.70","4,006.90","4,107.70","4,006.90",,2.42%
2002-10-25,"4,051.10","4,103.70","4,103.70","4,019.80",,-1.28%
2002-10-28,"4,090.50","4,051.10","4,147.90","4,051.10",,0.97%
2002-10-29,"3,935.90","4,090.50","4,090.50","3,919.40",,-3.78%
2002-10-30,"4,002.70","3,935.90","4,002.70","3,934.60",,1.70%
2002-10-31,"4,039.70","4,002.70","4,073.00","3,978.70",,0.92%
2002-11-01,"3,997.00","4,039.70","4,039.70","3,953.30",,-1.06%
2002-11-04,"4,141.50","3,997.00","4,143.40","3,997.00",,3.62%
2002-11-05,"4,146.10","4,141.50","4,146.10","4,083.10",,0.11%
2002-11-06,"4,103.70","4,146.10","4,192.40","4,101.00",,-1.02%
2002-11-07,"4,081.30","4,103.70","4,147.10","4,073.40",,-0.55%
2002-11-08,"4,034.60","4,081.30","4,091.60","4,026.20",,-1.14%
2002-11-11,"4,015.60","4,034.60","4,044.00","3,961.00",,-0.47%
2002-11-12,"4,085.00","4,015.60","4,085.00","4,013.90",,1.73%
2002-11-13,"4,029.40","4,085.00","4,085.00","3,986.90",,-1.36%
2002-11-14,"4,053.10","4,029.40","4,064.00","3,985.40",,0.59%
2002-11-15,"4,091.60","4,053.10","4,117.40","4,053.10",,0.95%
2002-11-18,"4,116.00","4,091.60","4,164.70","4,087.00",,0.60%
2002-11-19,"4,096.50","4,116.00","4,116.90","4,070.70",,-0.47%
2002-11-20,"4,094.90","4,096.50","4,118.40","4,069.30",,-0.04%
2002-11-21,"4,190.00","4,094.90","4,194.80","4,094.90",,2.32%
2002-11-22,"4,175.20","4,190.00","4,224.80","4,162.80",,-0.35%
2002-11-25,"4,122.20","4,175.20","4,197.70","4,108.00",,-1.27%
2002-11-26,"4,071.00","4,122.20","4,142.10","4,058.30",,-1.24%
2002-11-27,"4,144.20","4,071.00","4,146.20","4,060.90",,1.80%
2002-11-28,"4,185.40","4,144.20","4,202.20","4,138.90",,0.99%
2002-11-29,"4,169.40","4,185.40","4,206.80","4,130.30",,-0.38%
2002-12-02,"4,154.30","4,169.40","4,218.60","4,149.80",,-0.36%
2002-12-03,"4,075.40","4,154.30","4,154.30","4,070.60",,-1.90%
2002-12-04,"4,048.60","4,075.40","4,075.40","4,023.00",,-0.66%
2002-12-05,"4,032.40","4,048.60","4,109.90","4,019.60",,-0.40%
2002-12-06,"4,013.50","4,032.40","4,050.40","3,931.90",,-0.47%
2002-12-09,"3,933.90","4,013.50","4,039.80","3,933.90",,-1.98%
2002-12-10,"3,925.00","3,933.90","3,985.60","3,912.10",,-0.23%
2002-12-11,"3,974.90","3,925.00","3,995.00","3,919.90",,1.27%
2002-12-12,"3,935.30","3,974.90","3,982.30","3,916.00",,-1.00%
2002-12-13,"3,878.10","3,935.30","3,961.80","3,839.40",,-1.45%
2002-12-16,"3,984.00","3,878.10","3,987.90","3,846.80",,2.73%
2002-12-17,"3,908.70","3,984.00","3,999.80","3,906.10",,-1.89%
2002-12-18,"3,835.20","3,908.70","3,911.40","3,827.80",,-1.88%
2002-12-19,"3,841.40","3,835.20","3,907.20","3,803.40",,0.16%
2002-12-20,"3,889.90","3,841.40","3,893.30","3,841.40",,1.26%
2002-12-23,"3,936.90","3,889.90","3,936.90","3,887.60",,1.21%
2002-12-24,"3,942.10","3,936.90","3,957.70","3,923.40",,0.13%
2002-12-27,"3,829.40","3,942.10","3,944.10","3,822.20",,-2.86%
2002-12-30,"3,900.60","3,829.40","3,903.70","3,805.10",,1.86%
2002-12-31,"3,940.40","3,900.60","3,949.10","3,890.70",,1.02%
2003-01-02,"4,009.50","3,940.40","4,009.50","3,915.80",,1.75%
2003-01-03,"4,004.90","4,009.50","4,027.60","3,991.20",,-0.11%
2003-01-06,"4,001.40","4,004.90","4,025.50","3,930.90",,-0.09%
2003-01-07,"3,957.40","4,001.40","4,015.40","3,925.40",,-1.10%
2003-01-08,"3,924.80","3,957.40","3,957.40","3,906.80",,-0.82%
2003-01-09,"3,934.00","3,924.80","3,942.50","3,865.80",,0.23%
2003-01-10,"3,974.10","3,934.00","3,997.20","3,926.00",,1.02%
2003-01-13,"3,948.30","3,974.10","4,020.20","3,921.90",,-0.65%
2003-01-14,"3,945.60","3,948.30","3,983.80","3,924.30",,-0.07%
2003-01-15,"3,887.80","3,945.60","3,963.20","3,880.10",,-1.46%
2003-01-16,"3,881.80","3,887.80","3,900.80","3,863.10",,-0.15%
2003-01-17,"3,820.60","3,881.80","3,881.80","3,820.60",,-1.58%
2003-01-20,"3,778.60","3,820.60","3,853.40","3,774.10",,-1.10%
2003-01-21,"3,736.70","3,778.60","3,815.00","3,736.70",,-1.11%
2003-01-22,"3,678.00","3,736.70","3,752.80","3,658.40",,-1.57%
2003-01-23,"3,622.20","3,678.00","3,721.70","3,622.20",,-1.52%
2003-01-24,"3,603.70","3,622.20","3,665.20","3,583.70",,-0.51%
2003-01-27,"3,480.80","3,603.70","3,603.70","3,460.30",,-3.41%
2003-01-28,"3,490.00","3,480.80","3,538.50","3,464.10",,0.26%
2003-01-29,"3,483.80","3,490.00","3,493.70","3,391.50",,-0.18%
2003-01-30,"3,578.70","3,483.80","3,579.60","3,483.80",,2.72%
2003-01-31,"3,567.40","3,578.70","3,580.50","3,510.60",,-0.32%
2003-02-03,"3,689.40","3,567.40","3,698.90","3,567.40",,3.42%
2003-02-04,"3,590.10","3,689.40","3,689.40","3,590.10",,-2.69%
2003-02-05,"3,678.70","3,590.10","3,678.70","3,569.00",,2.47%
2003-02-06,"3,597.00","3,678.70","3,689.70","3,563.90",,-2.22%
2003-02-07,"3,599.20","3,597.00","3,639.10","3,568.40",,0.06%
2003-02-10,"3,579.10","3,599.20","3,626.40","3,568.10",,-0.56%
2003-02-11,"3,669.20","3,579.10","3,675.00","3,579.10",,2.52%
2003-02-12,"3,616.10","3,669.20","3,669.20","3,613.30",,-1.45%
2003-02-13,"3,610.80","3,616.10","3,640.70","3,568.70",,-0.15%
2003-02-14,"3,611.90","3,610.80","3,683.60","3,601.50",,0.03%
2003-02-17,"3,692.40","3,611.90","3,692.40","3,611.90",,2.23%
2003-02-18,"3,729.50","3,692.40","3,747.00","3,669.60",,1.00%
2003-02-19,"3,658.30","3,729.50","3,738.50","3,657.90",,-1.91%
2003-02-20,"3,687.20","3,658.30","3,724.70","3,655.80",,0.79%
2003-02-21,"3,727.10","3,687.20","3,727.10","3,660.20",,1.08%
2003-02-24,"3,701.80","3,727.10","3,746.50","3,699.80",,-0.68%
2003-02-25,"3,621.50","3,701.80","3,701.80","3,592.10",,-2.17%
2003-02-26,"3,593.30","3,621.50","3,652.00","3,558.80",,-0.78%
2003-02-27,"3,569.90","3,593.30","3,627.40","3,535.10",,-0.65%
2003-02-28,"3,655.60","3,569.90","3,655.60","3,553.60",,2.40%
2003-03-03,"3,684.70","3,655.60","3,714.90","3,640.80",,0.80%
2003-03-04,"3,625.30","3,684.70","3,684.70","3,612.60",,-1.61%
2003-03-05,"3,563.50","3,625.30","3,625.30","3,558.80",,-1.70%
2003-03-06,"3,555.40","3,563.50","3,590.30","3,526.10",,-0.23%
2003-03-07,"3,491.60","3,555.40","3,555.40","3,467.20",,-1.79%
2003-03-10,"3,436.00","3,491.60","3,502.40","3,434.50",,-1.59%
2003-03-11,"3,452.70","3,436.00","3,468.50","3,400.30",,0.49%
2003-03-12,"3,287.00","3,452.70","3,466.40","3,277.50",,-4.80%
2003-03-13,"3,486.90","3,287.00","3,489.10","3,287.00",,6.08%
2003-03-14,"3,601.80","3,486.90","3,612.90","3,486.90",,3.30%
2003-03-17,"3,722.30","3,601.80","3,774.30","3,525.30",,3.35%
2003-03-18,"3,747.30","3,722.30","3,810.80","3,714.00",,0.67%
2003-03-19,"3,765.40","3,747.30","3,828.30","3,716.50",,0.48%
2003-03-20,"3,765.70","3,765.40","3,790.70","3,715.80",,0.01%
2003-03-21,"3,861.10","3,765.70","3,881.70","3,765.70",,2.53%
2003-03-24,"3,743.30","3,861.10","3,861.10","3,734.10",,-3.05%
2003-03-25,"3,762.00","3,743.30","3,782.80","3,660.40",,0.50%
2003-03-26,"3,793.10","3,762.00","3,809.50","3,735.00",,0.83%
2003-03-27,"3,729.10","3,793.10","3,793.10","3,711.50",,-1.69%
2003-03-28,"3,708.50","3,729.10","3,752.60","3,695.70",,-0.55%
2003-03-31,"3,613.30","3,708.50","3,708.50","3,580.90",,-2.57%
2003-04-01,"3,684.80","3,613.30","3,691.80","3,612.30",,1.98%
2003-04-02,"3,753.40","3,684.80","3,778.30","3,682.00",,1.86%
2003-04-03,"3,771.10","3,753.40","3,808.50","3,744.40",,0.47%
2003-04-04,"3,814.40","3,771.10","3,841.70","3,751.70",,1.15%
2003-04-07,"3,935.80","3,814.40","3,962.20","3,814.40",,3.18%
2003-04-08,"3,868.80","3,935.80","3,935.80","3,868.50",,-1.70%
2003-04-09,"3,861.40","3,868.80","3,907.10","3,824.50",,-0.19%
2003-04-10,"3,803.30","3,861.40","3,870.70","3,803.20",,-1.50%
2003-04-11,"3,808.10","3,803.30","3,871.40","3,803.30",,0.13%
2003-04-14,"3,849.40","3,808.10","3,857.40","3,800.70",,1.08%
2003-04-15,"3,916.80","3,849.40","3,926.50","3,849.40",,1.75%
2003-04-16,"3,854.90","3,916.80","3,967.80","3,849.50",,-1.58%
2003-04-17,"3,889.20","3,854.90","3,904.60","3,826.10",,0.89%
2003-04-22,"3,917.70","3,889.20","3,924.20","3,873.90",,0.73%
2003-04-23,"3,966.50","3,917.70","3,997.30","3,917.70",,1.25%
2003-04-24,"3,899.00","3,966.50","3,977.80","3,892.20",,-1.70%
2003-04-25,"3,870.20","3,899.00","3,919.40","3,859.90",,-0.74%
2003-04-28,"3,940.30","3,870.20","3,943.00","3,855.50",,1.81%
2003-04-29,"3,927.80","3,940.30","3,976.20","3,915.00",,-0.32%
2003-04-30,"3,926.00","3,927.80","3,943.00","3,912.30",,-0.05%
2003-05-01,"3,880.10","3,926.00","3,926.00","3,875.30",,-1.17%
2003-05-02,"3,952.60","3,880.10","3,952.60","3,880.10",,1.87%
2003-05-06,"4,006.40","3,952.60","4,007.00","3,952.60",,1.36%
2003-05-07,"3,992.90","4,006.40","4,038.50","3,981.70",,-0.34%
2003-05-08,"3,928.90","3,992.90","3,992.90","3,919.50",,-1.60%
2003-05-09,"3,969.40","3,928.90","3,974.50","3,912.80",,1.03%
2003-05-12,"3,987.40","3,969.40","3,991.00","3,941.10",,0.45%
2003-05-13,"3,999.90","3,987.40","4,008.80","3,976.10",,0.31%
2003-05-14,"3,975.00","3,999.90","4,023.20","3,971.70",,-0.62%
2003-05-15,"4,011.10","3,975.00","4,020.30","3,965.60",,0.91%
2003-05-16,"4,049.00","4,011.10","4,080.80","4,011.10",,0.94%
2003-05-19,"3,941.30","4,049.00","4,049.00","3,932.50",,-2.66%
2003-05-20,"3,971.60","3,941.30","3,985.00","3,928.40",,0.77%
2003-05-21,"3,936.40","3,971.60","3,971.60","3,907.80",,-0.89%
2003-05-22,"3,990.40","3,936.40","3,990.40","3,936.40",,1.37%
2003-05-23,"3,979.80","3,990.40","4,012.00","3,954.00",,-0.27%
2003-05-27,"3,992.40","3,979.80","4,000.70","3,920.20",,0.32%
2003-05-28,"4,071.90","3,992.40","4,073.10","3,992.40",,1.99%
2003-05-29,"4,083.60","4,071.90","4,095.50","4,044.40",,0.29%
2003-05-30,"4,048.10","4,083.60","4,096.00","4,048.10",,-0.87%
2003-06-02,"4,129.30","4,048.10","4,129.30","4,048.10",,2.01%
2003-06-03,"4,115.70","4,129.30","4,129.30","4,074.40",,-0.33%
2003-06-04,"4,126.60","4,115.70","4,143.50","4,093.10",,0.26%
2003-06-05,"4,104.30","4,126.60","4,148.40","4,083.10",,-0.54%
2003-06-06,"4,150.80","4,104.30","4,178.50","4,104.30",,1.13%
2003-06-09,"4,129.10","4,150.80","4,150.80","4,101.10",,-0.52%
2003-06-10,"4,113.00","4,129.10","4,132.40","4,108.60",,-0.39%
2003-06-11,"4,150.10","4,113.00","4,162.10","4,113.00",,0.90%
2003-06-12,"4,161.30","4,150.10","4,193.60","4,150.00",,0.27%
2003-06-13,"4,134.10","4,161.30","4,180.10","4,124.90",,-0.65%
2003-06-16,"4,152.90","4,134.10","4,174.30","4,112.40",,0.45%
2003-06-17,"4,190.40","4,152.90","4,199.10","4,152.90",,0.90%
2003-06-18,"4,207.00","4,190.40","4,218.80","4,172.80",,0.40%
2003-06-19,"4,131.50","4,207.00","4,210.80","4,128.70",,-1.79%
2003-06-20,"4,160.10","4,131.50","4,169.10","4,119.00",,0.69%
2003-06-23,"4,087.90","4,160.10","4,160.10","4,081.30",,-1.74%
2003-06-24,"4,060.90","4,087.90","4,094.90","4,052.40",,-0.66%
2003-06-25,"4,067.90","4,060.90","4,089.90","4,049.80",,0.17%
2003-06-26,"4,041.70","4,067.90","4,077.20","4,029.20",,-0.64%
2003-06-27,"4,067.80","4,041.70","4,073.10","4,040.80",,0.65%
2003-06-30,"4,031.20","4,067.80","4,099.00","4,021.60",,-0.90%
2003-07-01,"3,963.90","4,031.20","4,040.70","3,951.50",,-1.67%
2003-07-02,"4,006.90","3,963.90","4,025.80","3,963.90",,1.08%
2003-07-03,"4,024.80","4,006.90","4,031.40","3,980.30",,0.45%
2003-07-04,"4,021.50","4,024.80","4,031.40","4,001.30",,-0.08%
2003-07-07,"4,074.80","4,021.50","4,076.80","4,021.10",,1.33%
2003-07-08,"4,073.60","4,074.80","4,088.20","4,051.40",,-0.03%
2003-07-09,"4,054.70","4,073.60","4,086.60","4,048.60",,-0.46%
2003-07-10,"4,028.80","4,054.70","4,068.20","4,014.50",,-0.64%
2003-07-11,"4,058.10","4,028.80","4,064.20","4,013.70",,0.73%
2003-07-14,"4,127.60","4,058.10","4,135.90","4,058.10",,1.71%
2003-07-15,"4,102.50","4,127.60","4,135.60","4,102.50",,-0.61%
2003-07-16,"4,077.10","4,102.50","4,132.00","4,077.10",,-0.62%
2003-07-17,"4,056.60","4,077.10","4,082.60","4,031.90",,-0.50%
2003-07-18,"4,073.20","4,056.60","4,090.30","4,056.60",,0.41%
2003-07-21,"4,044.30","4,073.20","4,097.90","4,043.80",,-0.71%
2003-07-22,"4,079.70","4,044.30","4,079.70","4,043.50",,0.88%
2003-07-23,"4,086.50","4,079.70","4,115.20","4,077.90",,0.17%
2003-07-24,"4,149.60","4,086.50","4,155.20","4,086.50",,1.54%
2003-07-25,"4,131.20","4,149.60","4,149.60","4,116.30",,-0.44%
2003-07-28,"4,148.80","4,131.20","4,183.00","4,131.20",,0.43%
2003-07-29,"4,137.00","4,148.80","4,164.40","4,125.00",,-0.28%
2003-07-30,"4,141.20","4,137.00","4,159.30","4,131.70",,0.10%
2003-07-31,"4,157.00","4,141.20","4,171.00","4,114.10",,0.38%
2003-08-01,"4,098.40","4,157.00","4,157.00","4,096.70",,-1.41%
2003-08-04,"4,100.10","4,098.40","4,147.40","4,086.20",,0.04%
2003-08-05,"4,121.00","4,100.10","4,131.00","4,091.10",,0.51%
2003-08-06,"4,070.40","4,121.00","4,121.00","4,044.90",,-1.23%
2003-08-07,"4,095.60","4,070.40","4,095.60","4,059.70",,0.62%
2003-08-08,"4,147.80","4,095.60","4,160.70","4,095.60",,1.27%
2003-08-11,"4,176.70","4,147.80","4,181.70","4,147.80",,0.70%
2003-08-12,"4,185.60","4,176.70","4,203.50","4,170.90",,0.21%
2003-08-13,"4,180.70","4,185.60","4,216.80","4,175.10",,-0.12%
2003-08-14,"4,237.80","4,180.70","4,242.80","4,180.70",,1.37%
2003-08-15,"4,247.30","4,237.80","4,266.40","4,233.50",,0.22%
2003-08-18,"4,272.10","4,247.30","4,272.60","4,244.60",,0.58%
2003-08-19,"4,250.80","4,272.10","4,286.90","4,246.30",,-0.50%
2003-08-20,"4,217.40","4,250.80","4,254.40","4,196.50",,-0.79%
2003-08-21,"4,223.50","4,217.40","4,250.40","4,217.10",,0.14%
2003-08-22,"4,225.90","4,223.50","4,265.30","4,222.00",,0.06%
2003-08-26,"4,177.40","4,225.90","4,227.80","4,171.60",,-1.15%
2003-08-27,"4,206.40","4,177.40","4,214.30","4,177.40",,0.69%
2003-08-28,"4,198.00","4,206.40","4,229.00","4,182.50",,-0.20%
2003-08-29,"4,161.10","4,198.00","4,227.70","4,161.10",,-0.88%
2003-09-01,"4,204.40","4,161.10","4,222.10","4,161.10",,1.04%
2003-09-02,"4,204.40","4,204.40","4,218.50","4,193.30",,0.00%
2003-09-03,"4,262.10","4,204.40","4,279.10","4,204.40",,1.37%
2003-09-04,"4,248.80","4,262.10","4,270.20","4,240.70",,-0.31%
2003-09-05,"4,257.20","4,248.80","4,261.00","4,227.10",,0.20%
2003-09-08,"4,292.10","4,257.20","4,298.00","4,250.30",,0.82%
2003-09-09,"4,263.90","4,292.10","4,293.70","4,254.30",,-0.66%
2003-09-10,"4,252.10","4,263.90","4,263.90","4,240.70",,-0.28%
2003-09-11,"4,242.20","4,252.10","4,266.20","4,227.20",,-0.23%
2003-09-12,"4,237.80","4,242.20","4,276.20","4,229.60",,-0.10%
2003-09-15,"4,260.90","4,237.80","4,277.00","4,237.80",,0.55%
2003-09-16,"4,299.00","4,260.90","4,301.90","4,259.50",,0.89%
2003-09-17,"4,293.00","4,299.00","4,329.60","4,293.00",,-0.14%
2003-09-18,"4,314.70","4,293.00","4,314.70","4,284.40",,0.51%
2003-09-19,"4,257.00","4,314.70","4,321.00","4,244.80",,-1.34%
2003-09-22,"4,228.20","4,257.00","4,257.00","4,198.20",,-0.68%
2003-09-23,"4,221.70","4,228.20","4,251.40","4,200.80",,-0.15%
2003-09-24,"4,236.40","4,221.70","4,265.30","4,221.70",,0.35%
2003-09-25,"4,202.20","4,236.40","4,236.40","4,176.50",,-0.81%
2003-09-26,"4,157.10","4,202.20","4,202.20","4,146.40",,-1.07%
2003-09-29,"4,142.70","4,157.10","4,190.70","4,135.90",,-0.35%
2003-09-30,"4,091.30","4,142.70","4,164.00","4,081.80",,-1.24%
2003-10-01,"4,169.20","4,091.30","4,169.20","4,091.30",,1.90%
2003-10-02,"4,209.10","4,169.20","4,209.10","4,169.20",,0.96%
2003-10-03,"4,274.00","4,209.10","4,285.40","4,206.80",,1.54%
2003-10-06,"4,270.10","4,274.00","4,286.00","4,260.20",,-0.09%
2003-10-07,"4,272.00","4,270.10","4,275.60","4,241.70",,0.04%
2003-10-08,"4,268.60","4,272.00","4,315.60","4,257.50",,-0.08%
2003-10-09,"4,313.90","4,268.60","4,316.80","4,259.20",,1.06%
2003-10-10,"4,311.00","4,313.90","4,327.00","4,291.40",,-0.07%
2003-10-13,"4,362.30","4,311.00","4,362.30","4,310.10",,1.19%
2003-10-14,"4,334.10","4,362.30","4,375.00","4,323.90",,-0.65%
2003-10-15,"4,368.80","4,334.10","4,393.80","4,334.10",,0.80%
2003-10-16,"4,339.70","4,368.80","4,371.20","4,326.40",,-0.67%
2003-10-17,"4,344.00","4,339.70","4,360.10","4,334.50",,0.10%
2003-10-20,"4,347.50","4,344.00","4,370.40","4,329.40",,0.08%
2003-10-21,"4,352.30","4,347.50","4,377.60","4,347.10",,0.11%
2003-10-22,"4,285.60","4,352.30","4,359.40","4,266.10",,-1.53%
2003-10-23,"4,240.20","4,285.60","4,285.60","4,212.50",,-1.06%
2003-10-24,"4,239.00","4,240.20","4,248.70","4,219.00",,-0.03%
2003-10-27,"4,251.30","4,239.00","4,267.00","4,238.10",,0.29%
2003-10-28,"4,272.90","4,251.30","4,280.10","4,251.30",,0.51%
2003-10-29,"4,265.70","4,272.90","4,293.10","4,256.20",,-0.17%
2003-10-30,"4,300.90","4,265.70","4,332.90","4,260.30",,0.83%
2003-10-31,"4,287.60","4,300.90","4,300.90","4,274.00",,-0.31%
2003-11-03,"4,332.60","4,287.60","4,338.10","4,286.10",,1.05%
2003-11-04,"4,330.30","4,332.60","4,352.60","4,322.40",,-0.05%
2003-11-05,"4,303.40","4,330.30","4,330.30","4,288.10",,-0.62%
2003-11-06,"4,324.20","4,303.40","4,337.70","4,283.40",,0.48%
2003-11-07,"4,376.90","4,324.20","4,389.20","4,324.20",,1.22%
